name,wager,wager_count,player_hands
WOPR,LIAR,LIAR,"{'Andy': [4, 5, 6, 1], 'Hal': [1, 3, 4], 'Allice': [2, 6], 'WOPR': [5, 1]}"
Hal,5,1,"{'Andy': [1, 1, 2, 6], 'Hal': [6, 5, 5], 'Allice': [2, 4], 'WOPR': [1, 4]}"
Allice,4,2,"{'Hal': [6, 5, 5], 'Allice': [2, 4], 'WOPR': [1, 4], 'Andy': [1, 1, 2, 6]}"
WOPR,1,3,"{'Allice': [2, 4], 'WOPR': [1, 4], 'Andy': [1, 1, 2, 6], 'Hal': [6, 5, 5]}"
Andy,1,4,"{'WOPR': [1, 4], 'Andy': [1, 1, 2, 6], 'Hal': [6, 5, 5], 'Allice': [2, 4]}"
Hal,5,4,"{'Andy': [1, 1, 2, 6], 'Hal': [6, 5, 5], 'Allice': [2, 4], 'WOPR': [1, 4]}"
Allice,4,5,"{'Hal': [6, 5, 5], 'Allice': [2, 4], 'WOPR': [1, 4], 'Andy': [1, 1, 2, 6]}"
WOPR,LIAR,LIAR,"{'Andy': [1, 1, 2, 6], 'Hal': [6, 5, 5], 'Allice': [4], 'WOPR': [1, 4]}"
Hal,5,1,"{'Andy': [1, 2, 6, 2], 'Hal': [5, 4, 2], 'Allice': [2], 'WOPR': [3, 4]}"
Allice,2,2,"{'Hal': [5, 4, 2], 'Allice': [2], 'WOPR': [3, 4], 'Andy': [1, 2, 6, 2]}"
WOPR,4,2,"{'Allice': [2], 'WOPR': [3, 4], 'Andy': [1, 2, 6, 2], 'Hal': [5, 4, 2]}"
Andy,2,3,"{'WOPR': [3, 4], 'Andy': [1, 2, 6, 2], 'Hal': [5, 4, 2], 'Allice': [2]}"
Hal,5,3,"{'Andy': [1, 2, 6, 2], 'Hal': [5, 4, 2], 'Allice': [2], 'WOPR': [3, 4]}"
Allice,2,4,"{'Hal': [5, 4, 2], 'Allice': [2], 'WOPR': [3, 4], 'Andy': [1, 2, 6, 2]}"
WOPR,4,4,"{'Allice': [2], 'WOPR': [3, 4], 'Andy': [1, 2, 6, 2], 'Hal': [5, 4, 2]}"
Andy,LIAR,LIAR,"{'Hal': [5, 4, 2], 'Allice': [2], 'WOPR': [4], 'Andy': [1, 2, 6, 2]}"
Allice,2,1,"{'Hal': [5, 3, 2], 'Allice': [2], 'WOPR': [1], 'Andy': [4, 3, 5, 4]}"
WOPR,1,2,"{'Allice': [2], 'WOPR': [1], 'Andy': [4, 3, 5, 4], 'Hal': [5, 3, 2]}"
Andy,4,2,"{'WOPR': [1], 'Andy': [4, 3, 5, 4], 'Hal': [5, 3, 2], 'Allice': [2]}"
Hal,5,2,"{'Andy': [4, 3, 5, 4], 'Hal': [5, 3, 2], 'Allice': [2], 'WOPR': [1]}"
Allice,2,3,"{'Hal': [5, 3, 2], 'Allice': [2], 'WOPR': [1], 'Andy': [4, 3, 5, 4]}"
WOPR,1,4,"{'Allice': [2], 'WOPR': [1], 'Andy': [4, 3, 5, 4], 'Hal': [5, 3, 2]}"
Andy,4,4,"{'WOPR': [1], 'Andy': [4, 3, 5, 4], 'Hal': [5, 3, 2], 'Allice': [2]}"
Hal,LIAR,LIAR,"{'Allice': [2], 'WOPR': [1], 'Andy': [3, 5, 4], 'Hal': [5, 3, 2]}"
WOPR,4,1,"{'Allice': [4], 'WOPR': [4], 'Andy': [6, 3, 6], 'Hal': [1, 3, 1]}"
Andy,6,1,"{'WOPR': [4], 'Andy': [6, 3, 6], 'Hal': [1, 3, 1], 'Allice': [4]}"
Hal,3,2,"{'Andy': [6, 3, 6], 'Hal': [1, 3, 1], 'Allice': [4], 'WOPR': [4]}"
Allice,4,2,"{'Hal': [1, 3, 1], 'Allice': [4], 'WOPR': [4], 'Andy': [6, 3, 6]}"
WOPR,4,3,"{'Allice': [4], 'WOPR': [4], 'Andy': [6, 3, 6], 'Hal': [1, 3, 1]}"
Andy,6,3,"{'WOPR': [4], 'Andy': [6, 3, 6], 'Hal': [1, 3, 1], 'Allice': [4]}"
Hal,1,4,"{'Andy': [6, 3, 6], 'Hal': [1, 3, 1], 'Allice': [4], 'WOPR': [4]}"
Allice,4,4,"{'Hal': [1, 3, 1], 'Allice': [4], 'WOPR': [4], 'Andy': [6, 3, 6]}"
WOPR,LIAR,LIAR,"{'Andy': [6, 3, 6], 'Hal': [1, 3, 1], 'Allice': [], 'WOPR': [4]}"
WOPR,4,1,"{'WOPR': [3], 'Andy': [1, 2, 1], 'Hal': [1, 6, 5]}"
Andy,1,2,"{'Andy': [1, 2, 1], 'Hal': [1, 6, 5], 'WOPR': [3]}"
Hal,6,2,"{'Hal': [1, 6, 5], 'WOPR': [3], 'Andy': [1, 2, 1]}"
WOPR,3,3,"{'WOPR': [3], 'Andy': [1, 2, 1], 'Hal': [1, 6, 5]}"
Andy,LIAR,LIAR,"{'WOPR': [], 'Andy': [1, 2, 1], 'Hal': [1, 6, 5]}"
Hal,5,1,"{'Hal': [3, 2, 5], 'Andy': [3, 1, 1]}"
Andy,1,2,"{'Andy': [3, 1, 1], 'Hal': [3, 2, 5]}"
Hal,5,2,"{'Hal': [3, 2, 5], 'Andy': [3, 1, 1]}"
Andy,1,3,"{'Andy': [3, 1, 1], 'Hal': [3, 2, 5]}"
Hal,LIAR,LIAR,"{'Andy': [1, 1], 'Hal': [3, 2, 5]}"
Hal,5,1,"{'Hal': [5, 6, 1], 'Andy': [6, 1]}"
Andy,6,1,"{'Andy': [6, 1], 'Hal': [5, 6, 1]}"
Hal,LIAR,LIAR,"{'Andy': [6, 1], 'Hal': [6, 1]}"
Hal,4,1,"{'Hal': [4, 4], 'Andy': [1, 4]}"
Andy,LIAR,LIAR,"{'Hal': [4, 4], 'Andy': [4]}"
Andy,5,1,"{'Andy': [5], 'Hal': [4, 3]}"
Hal,LIAR,LIAR,"{'Andy': [5], 'Hal': [3]}"
Hal,6,1,"{'Hal': [6], 'Andy': [3]}"
Andy,LIAR,LIAR,"{'Hal': [6], 'Andy': []}"
